GroupName,UnitName,ContactName,Address,TimeIn,textbox16,StopLengthSecs,textbox7
Brenntag INH Cali,Unit: VMU499,Parmalat Colombia LTDA,342-34100 Calle 13 ,18/09/2024 8:27:12 a.m.,18/09/2024 8:27:19 a.m.,00h:00m:07s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,BSN MEDICAL LTDA,352-35100 Calle 15 ,18/09/2024 8:30:43 a.m.,18/09/2024 8:32:41 a.m.,00h:01m:58s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,18/09/2024 8:52:42 a.m.,18/09/2024 8:52:32 a.m.,0-1h:59m:50s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,18/09/2024 8:59:33 a.m.,18/09/2024 9:18:16 a.m.,00h:18m:43s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,18/09/2024 10:10:02 a.m.,18/09/2024 10:10:43 a.m.,00h:00m:41s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,18/09/2024 10:10:22 a.m.,18/09/2024 10:09:49 a.m.,0-1h:59m:27s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Bavara Yumbo Porteria,25a105 Carretera Cali - Yumbo,18/09/2024 11:55:22 a.m.,18/09/2024 12:11:14 p.m.,00h:15m:52s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Parmalat Colombia LTDA,342-34100 Calle 13 ,18/09/2024 12:15:14 p.m.,18/09/2024 12:15:26 p.m.,00h:00m:12s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,18/09/2024 12:16:37 p.m.,18/09/2024 2:28:42 p.m.,02h:12m:05s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Parmalat Colombia LTDA,342-34100 Calle 13 ,18/09/2024 2:29:00 p.m.,18/09/2024 2:29:06 p.m.,00h:00m:06s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parqueadero El  cortijo,34304 34304 13258 13174-13300 Carrera 34 Carrera 34 Calle 13a Calle 13a ,18/09/2024 2:33:48 p.m.,19/09/2024 6:15:31 a.m.,15h:41m:43s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. El Cristal,13a253 Carrera 34,18/09/2024 2:33:48 p.m.,19/09/2024 6:14:54 a.m.,15h:41m:06s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. La Luciana,34304 34304 13150 3455 34303-341 Calle 13a Calle 13a Carrera 34 Calle 13a Calle 13a ,19/09/2024 6:09:29 a.m.,19/09/2024 6:14:54 a.m.,00h:05m:25s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,19/09/2024 7:19:35 a.m.,19/09/2024 8:00:02 a.m.,00h:40m:27s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,EDS Opes Terminal Logistico,Carretera Cali - Yumbo,19/09/2024 8:45:46 a.m.,19/09/2024 8:48:11 a.m.,00h:02m:25s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,EDS Opes Terminal Logistico,Carretera Cali - Yumbo,19/09/2024 8:46:11 a.m.,19/09/2024 8:46:48 a.m.,00h:00m:37s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,19/09/2024 9:34:13 a.m.,19/09/2024 9:34:44 a.m.,00h:00m:31s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,19/09/2024 9:34:44 a.m.,19/09/2024 9:42:48 a.m.,00h:08m:04s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,19/09/2024 10:13:46 a.m.,19/09/2024 10:13:53 a.m.,00h:00m:07s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,19/09/2024 10:13:53 a.m.,19/09/2024 10:14:14 a.m.,00h:00m:21s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,19/09/2024 10:14:14 a.m.,19/09/2024 10:14:47 a.m.,00h:00m:33s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,19/09/2024 10:26:08 a.m.,19/09/2024 12:11:35 p.m.,01h:45m:27s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,19/09/2024 4:23:44 p.m.,19/09/2024 4:24:04 p.m.,00h:00m:20s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,19/09/2024 4:24:04 p.m.,19/09/2024 4:24:23 p.m.,00h:00m:19s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",19/09/2024 4:38:36 p.m.,19/09/2024 4:39:08 p.m.,00h:00m:32s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parqueadero El  cortijo,34304 34304 13258 13174-13300 Carrera 34 Carrera 34 Calle 13a Calle 13a ,19/09/2024 4:41:53 p.m.,20/09/2024 6:20:54 a.m.,13h:39m:01s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. El Cristal,13a253 Carrera 34,19/09/2024 4:41:53 p.m.,20/09/2024 6:20:29 a.m.,13h:38m:36s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. La Luciana,34304 34304 13150 3455 34303-341 Calle 13a Calle 13a Carrera 34 Calle 13a Calle 13a ,19/09/2024 4:42:54 p.m.,20/09/2024 6:20:29 a.m.,13h:37m:35s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,20/09/2024 6:22:41 a.m.,20/09/2024 9:00:20 a.m.,02h:37m:39s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,BSN MEDICAL LTDA,352-35100 Calle 15 ,20/09/2024 9:09:11 a.m.,20/09/2024 9:13:13 a.m.,00h:04m:02s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",20/09/2024 9:15:26 a.m.,20/09/2024 10:15:32 a.m.,01h:00m:06s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Cajero Bancol Lloreda,2950 Calle 15 ,20/09/2024 10:17:34 a.m.,20/09/2024 10:19:06 a.m.,00h:01m:32s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Quimica Comercial Andina SA,292-29100 Calle 15 ,20/09/2024 10:17:34 a.m.,20/09/2024 10:19:06 a.m.,00h:01m:32s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Parmalat Colombia LTDA,342-34100 Calle 13 ,20/09/2024 10:22:11 a.m.,20/09/2024 10:22:23 a.m.,00h:00m:12s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,20/09/2024 10:23:32 a.m.,20/09/2024 11:22:25 a.m.,00h:58m:53s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,20/09/2024 11:43:57 a.m.,20/09/2024 11:44:42 a.m.,00h:00m:45s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Parmalat Colombia LTDA,342-34100 Calle 13 ,20/09/2024 11:45:25 a.m.,20/09/2024 11:46:21 a.m.,00h:00m:56s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,BSN MEDICAL LTDA,352-35100 Calle 15 ,20/09/2024 11:48:21 a.m.,21/09/2024 6:43:37 a.m.,18h:55m:16s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",20/09/2024 11:50:50 a.m.,20/09/2024 11:51:08 a.m.,00h:00m:18s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,taller Freni-muelles,595 31a-233 31a327 11a165 31a234-31a406 Calle 14 Carrera 32 Calle 13 Calle 13 Calle 13 ,20/09/2024 11:52:30 a.m.,20/09/2024 11:53:07 a.m.,00h:00m:37s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. La Luciana,34304 34304 13150 3455 34303-341 Calle 13a Calle 13a Carrera 34 Calle 13a Calle 13a ,20/09/2024 1:55:34 p.m.,20/09/2024 2:03:13 p.m.,00h:07m:39s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. El Cristal,13a253 Carrera 34,20/09/2024 1:55:34 p.m.,20/09/2024 2:03:13 p.m.,00h:07m:39s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parqueadero El  cortijo,34304 34304 13258 13174-13300 Carrera 34 Carrera 34 Calle 13a Calle 13a ,20/09/2024 1:55:34 p.m.,20/09/2024 2:03:13 p.m.,00h:07m:39s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,20/09/2024 2:03:13 p.m.,20/09/2024 3:35:22 p.m.,01h:32m:09s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Parmalat Colombia LTDA,342-34100 Calle 13 ,20/09/2024 4:01:14 p.m.,20/09/2024 4:01:22 p.m.,00h:00m:08s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parqueadero El  cortijo,34304 34304 13258 13174-13300 Carrera 34 Carrera 34 Calle 13a Calle 13a ,20/09/2024 4:04:40 p.m.,21/09/2024 6:40:08 a.m.,14h:35m:28s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. El Cristal,13a253 Carrera 34,20/09/2024 4:04:40 p.m.,21/09/2024 6:40:08 a.m.,14h:35m:28s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. La Luciana,34304 34304 13150 3455 34303-341 Calle 13a Calle 13a Carrera 34 Calle 13a Calle 13a ,20/09/2024 4:04:40 p.m.,21/09/2024 6:40:08 a.m.,14h:35m:28s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,21/09/2024 7:03:14 a.m.,21/09/2024 7:03:18 a.m.,00h:00m:04s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,21/09/2024 7:03:18 a.m.,21/09/2024 7:03:33 a.m.,00h:00m:15s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,21/09/2024 7:03:30 a.m.,21/09/2024 7:03:50 a.m.,00h:00m:20s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,21/09/2024 7:03:35 a.m.,21/09/2024 7:03:30 a.m.,0-1h:59m:55s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,21/09/2024 7:03:50 a.m.,21/09/2024 7:47:53 a.m.,00h:44m:03s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,21/09/2024 7:47:53 a.m.,21/09/2024 7:48:04 a.m.,00h:00m:11s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,21/09/2024 7:48:04 a.m.,21/09/2024 7:49:10 a.m.,00h:01m:06s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parqueadero El  cortijo,34304 34304 13258 13174-13300 Carrera 34 Carrera 34 Calle 13a Calle 13a ,21/09/2024 9:56:13 a.m.,23/09/2024 6:31:46 a.m.,44h:35m:33s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. La Luciana,34304 34304 13150 3455 34303-341 Calle 13a Calle 13a Carrera 34 Calle 13a Calle 13a ,21/09/2024 9:56:13 a.m.,23/09/2024 6:31:17 a.m.,44h:35m:04s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. El Cristal,13a253 Carrera 34,21/09/2024 9:56:13 a.m.,23/09/2024 6:31:17 a.m.,44h:35m:04s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Industrias Lember                                 ,32149 Calle 13,23/09/2024 6:33:12 a.m.,23/09/2024 6:33:58 a.m.,00h:00m:46s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag,32137 32137 32133 32149-321 Calle 13 Calle 13 Calle 13 Calle 13 ,23/09/2024 6:33:37 a.m.,23/09/2024 6:33:37 a.m.,00h:00m:00s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,23/09/2024 6:33:58 a.m.,23/09/2024 7:16:38 a.m.,00h:42m:40s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,23/09/2024 7:16:49 a.m.,23/09/2024 9:48:01 a.m.,02h:31m:12s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,23/09/2024 9:49:27 a.m.,23/09/2024 9:49:27 a.m.,00h:00m:00s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Parmalat Colombia LTDA,342-34100 Calle 13 ,23/09/2024 9:49:50 a.m.,23/09/2024 9:57:06 a.m.,00h:07m:16s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",23/09/2024 10:01:06 a.m.,23/09/2024 10:03:06 a.m.,00h:02m:00s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,EDS Opes Terminal Logistico,Carretera Cali - Yumbo,23/09/2024 10:07:59 a.m.,23/09/2024 10:08:42 a.m.,00h:00m:43s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,23/09/2024 10:54:56 a.m.,23/09/2024 11:13:43 a.m.,00h:18m:47s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,23/09/2024 2:28:22 p.m.,23/09/2024 2:28:42 p.m.,00h:00m:20s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,23/09/2024 2:28:43 p.m.,23/09/2024 2:29:00 p.m.,00h:00m:17s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Bavara Yumbo Porteria,25a105 Carretera Cali - Yumbo,23/09/2024 2:38:04 p.m.,23/09/2024 2:40:04 p.m.,00h:02m:00s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",23/09/2024 2:41:21 p.m.,23/09/2024 2:53:35 p.m.,00h:12m:14s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parqueadero El  cortijo,34304 34304 13258 13174-13300 Carrera 34 Carrera 34 Calle 13a Calle 13a ,23/09/2024 2:55:10 p.m.,24/09/2024 5:56:48 a.m.,15h:01m:38s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. El Cristal,13a253 Carrera 34,23/09/2024 2:55:10 p.m.,24/09/2024 6:08:00 a.m.,15h:12m:50s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. La Luciana,34304 34304 13150 3455 34303-341 Calle 13a Calle 13a Carrera 34 Calle 13a Calle 13a ,23/09/2024 2:55:10 p.m.,24/09/2024 5:56:48 a.m.,15h:01m:38s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. La Luciana,34304 34304 13150 3455 34303-341 Calle 13a Calle 13a Carrera 34 Calle 13a Calle 13a ,24/09/2024 6:01:46 a.m.,24/09/2024 6:08:00 a.m.,00h:06m:14s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parqueadero El  cortijo,34304 34304 13258 13174-13300 Carrera 34 Carrera 34 Calle 13a Calle 13a ,24/09/2024 6:01:46 a.m.,24/09/2024 6:08:29 a.m.,00h:06m:43s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,24/09/2024 6:10:00 a.m.,24/09/2024 9:32:22 a.m.,03h:22m:22s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,24/09/2024 9:34:29 a.m.,24/09/2024 10:53:09 a.m.,01h:18m:40s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Parmalat Colombia LTDA,342-34100 Calle 13 ,24/09/2024 10:53:22 a.m.,24/09/2024 10:53:33 a.m.,00h:00m:11s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,BSN MEDICAL LTDA,352-35100 Calle 15 ,24/09/2024 10:56:36 a.m.,24/09/2024 10:58:47 a.m.,00h:02m:11s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",24/09/2024 10:59:10 a.m.,24/09/2024 11:01:10 a.m.,00h:02m:00s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,24/09/2024 11:19:07 a.m.,24/09/2024 11:31:28 a.m.,00h:12m:21s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,24/09/2024 11:31:28 a.m.,24/09/2024 11:31:39 a.m.,00h:00m:11s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,24/09/2024 11:31:39 a.m.,24/09/2024 12:01:25 p.m.,00h:29m:46s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Bavara Yumbo Porteria,25a105 Carretera Cali - Yumbo,24/09/2024 12:13:20 p.m.,24/09/2024 12:15:20 p.m.,00h:02m:00s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,24/09/2024 12:19:46 p.m.,24/09/2024 12:40:33 p.m.,00h:20m:47s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Alquin Ltda,1-29 Calle 36 ,24/09/2024 1:07:15 p.m.,24/09/2024 1:08:29 p.m.,00h:01m:14s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",25/09/2024 6:55:50 a.m.,25/09/2024 6:56:12 a.m.,00h:00m:22s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Amcor Flexibles Cali,32234 32234 32234 Tulua - Cali 23 Calle 15 Calle 15 ,25/09/2024 6:56:12 a.m.,25/09/2024 6:56:54 a.m.,00h:00m:42s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Parmalat Colombia LTDA,342-34100 Calle 13 ,25/09/2024 6:58:26 a.m.,25/09/2024 6:58:30 a.m.,00h:00m:04s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Industrias Lember                                 ,32149 Calle 13,25/09/2024 7:00:00 a.m.,25/09/2024 7:00:25 a.m.,00h:00m:25s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag,32137 32137 32133 32149-321 Calle 13 Calle 13 Calle 13 Calle 13 ,25/09/2024 7:00:00 a.m.,25/09/2024 7:00:25 a.m.,00h:00m:25s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,25/09/2024 7:00:25 a.m.,25/09/2024 1:48:16 p.m.,06h:47m:51s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,25/09/2024 1:50:30 p.m.,25/09/2024 2:52:08 p.m.,01h:01m:38s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,25/09/2024 2:50:47 p.m.,25/09/2024 3:46:23 p.m.,00h:55m:36s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Reenvases,122-12100 Carrera 34,25/09/2024 2:50:47 p.m.,25/09/2024 2:50:47 p.m.,00h:00m:00s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,25/09/2024 3:45:32 p.m.,25/09/2024 3:46:02 p.m.,00h:00m:30s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,25/09/2024 3:46:02 p.m.,25/09/2024 3:46:23 p.m.,00h:00m:21s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Parmalat Colombia LTDA,342-34100 Calle 13 ,25/09/2024 3:46:18 p.m.,26/09/2024 5:22:47 p.m.,25h:36m:29s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parqueadero El  cortijo,34304 34304 13258 13174-13300 Carrera 34 Carrera 34 Calle 13a Calle 13a ,25/09/2024 3:49:56 p.m.,26/09/2024 7:18:38 a.m.,15h:28m:42s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. El Cristal,13a253 Carrera 34,25/09/2024 3:49:56 p.m.,26/09/2024 7:18:38 a.m.,15h:28m:42s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,26/09/2024 7:19:07 a.m.,26/09/2024 7:18:56 a.m.,0-1h:59m:49s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,26/09/2024 7:22:09 a.m.,26/09/2024 7:54:15 a.m.,00h:32m:06s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,26/09/2024 9:23:35 a.m.,26/09/2024 9:38:51 a.m.,00h:15m:16s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,26/09/2024 9:38:51 a.m.,26/09/2024 9:39:01 a.m.,00h:00m:10s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Unilever Palmira,Cali-Cerrito ,26/09/2024 9:39:01 a.m.,26/09/2024 9:39:21 a.m.,00h:00m:20s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",26/09/2024 9:52:51 a.m.,26/09/2024 9:53:14 a.m.,00h:00m:23s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,26/09/2024 9:59:18 a.m.,26/09/2024 5:22:02 p.m.,07h:22m:44s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Parmalat Colombia LTDA,342-34100 Calle 13 ,26/09/2024 5:22:40 p.m.,26/09/2024 5:22:47 p.m.,00h:00m:07s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parqueadero El  cortijo,34304 34304 13258 13174-13300 Carrera 34 Carrera 34 Calle 13a Calle 13a ,26/09/2024 5:35:46 p.m.,27/09/2024 6:29:14 a.m.,12h:53m:28s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. El Cristal,13a253 Carrera 34,26/09/2024 5:35:46 p.m.,27/09/2024 6:29:14 a.m.,12h:53m:28s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. La Luciana,34304 34304 13150 3455 34303-341 Calle 13a Calle 13a Carrera 34 Calle 13a Calle 13a ,26/09/2024 5:35:46 p.m.,27/09/2024 6:29:14 a.m.,12h:53m:28s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,ColPal,1-3 Calle 40,27/09/2024 6:47:20 a.m.,27/09/2024 7:00:51 a.m.,00h:13m:31s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,ColPal,1-3 Calle 40,27/09/2024 7:56:58 a.m.,27/09/2024 8:58:38 a.m.,01h:01m:40s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Alexander Chacon,342-34100 Carrera 5A ,27/09/2024 9:00:29 a.m.,27/09/2024 9:02:21 a.m.,00h:01m:52s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Velasquez Rodas Fabio Velquimicos ,342-34100 Carrera 4C ,27/09/2024 9:00:29 a.m.,27/09/2024 9:02:21 a.m.,00h:01m:52s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,27/09/2024 10:16:55 a.m.,27/09/2024 10:48:59 a.m.,00h:32m:04s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,27/09/2024 10:48:59 a.m.,27/09/2024 11:10:44 a.m.,00h:21m:45s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Parmalat Colombia LTDA,342-34100 Calle 13 ,27/09/2024 11:37:41 a.m.,27/09/2024 11:37:52 a.m.,00h:00m:11s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Protecnica Ingenieria S.A.S.,13150 Carrera 34,27/09/2024 11:45:26 a.m.,27/09/2024 12:30:34 p.m.,00h:45m:08s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Protecnica Ingenieria S.A.S.,13150 Carrera 34,27/09/2024 12:30:32 p.m.,27/09/2024 1:10:24 p.m.,00h:39m:52s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,27/09/2024 1:11:42 p.m.,27/09/2024 1:19:24 p.m.,00h:07m:42s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,27/09/2024 1:19:24 p.m.,27/09/2024 1:21:59 p.m.,00h:02m:35s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,27/09/2024 1:21:59 p.m.,27/09/2024 1:38:17 p.m.,00h:16m:18s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,27/09/2024 1:38:17 p.m.,27/09/2024 1:38:25 p.m.,00h:00m:08s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,27/09/2024 1:52:01 p.m.,27/09/2024 1:52:51 p.m.,00h:00m:50s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Brenntag Yumbo,32222-32324 32238 Calle 13 Calle 13 ,27/09/2024 1:52:51 p.m.,27/09/2024 1:52:26 p.m.,0-1h:59m:35s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,Parmalat Colombia LTDA,342-34100 Calle 13 ,27/09/2024 1:53:14 p.m.,27/09/2024 1:54:16 p.m.,00h:01m:02s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parqueadero El  cortijo,34304 34304 13258 13174-13300 Carrera 34 Carrera 34 Calle 13a Calle 13a ,27/09/2024 1:54:16 p.m.,28/09/2024 8:05:16 a.m.,18h:11m:00s,3210h:44m:23s
Brenntag INH Cali,Unit: VMU499,parq. La Luciana,34304 34304 13150 3455 34303-341 Calle 13a Calle 13a Carrera 34 Calle 13a Calle 13a ,27/09/2024 1:54:16 p.m.,28/09/2024 8:05:16 a.m.,18h:11m:00s,3210h:44m:23s
